concept1,concept2
ticket,people_who_caught_sppeding
ticket,proof_of_purchase
ticket,riding_train
ticket,see_movie
ticket,seeing_concert
ticket,selling_during_raffle
ticket,showing_proof_of_purchase
ticket,speeding
ticket,taking_ferry
ticket,taking_plane_flight
ticket,watching_baseball_game
ticket,winning_carnival_game
ticket_booth,being_robbed
ticket_booth,buy_ticket
ticket_booth,buyers
ticket_booth,buying_book_of_bus_tickets
ticket_booth,buying_tickets
ticket_booth,buying_tickets_for_concert
ticket_booth,buying_tickets_to_show
ticket_booth,buying_train_ticket
ticket_booth,checking_on_show_times
ticket_booth,checking_upon_availability_of_tickets
ticket_booth,collecting_tickets
ticket_booth,entance_purposes
ticket_booth,gather_tolls
ticket_booth,gettign_information_about_tickets
ticket_booth,obtaining_infomation_on_tickets
ticket_booth,pay_toll
ticket_booth,paying_for_ferry_ride
ticket_booth,picking_up_will_call_tickets
ticket_booth,place_to_collect_money
ticket_booth,purchase_tickets
ticket_booth,purchasing_movie_ticket
ticket_booth,purchasing_tickets
ticket_booth,sell_ticket
ticket_booth,sellers
ticket_booth,selling_or_taking_tickets
ticket_booth,selling_tickets
ticket_booth,theatres
ticket_box,collect_tickets
ticket_box,deposit_ticket_stub
ticket_box,holding_tickets
ticket_box,purchasing_tickets
ticket_box,putting_tickets_into
ticket_box,selling_tickets
ticket_box,store_tickets
ticket_box,storing_tickets
ticket_box,storing_used_tickets
ticket_office,answering_questions_about_ticket_sales
ticket_office,buy_tickets
ticket_office,buying_ticket
ticket_office,buying_tickets
ticket_office,find_out_when_movie_starts
ticket_office,get_ticket_to_play
ticket_office,getting_ticket
ticket_office,picking_up_tickets
ticket_office,providing_admission_to_event
ticket_office,public_to_purchase_tickets
ticket_office,purchase_hockey_ticket
ticket_office,purchase_ticket
ticket_office,receipt_of_tickets_from_printer
ticket_office,reserving_tickets
ticket_office,selling_ticket
ticket_office,selling_tickets
ticket_office,selling_tickets_for_admission_to_events
ticket_office,selling_tickets_to_customers
ticket_office,tracking_ticket_sales
ticket_slot,collect_tickets
ticket_slot,collection_of_tickets
ticket_slot,entry
ticket_slot,get_ticket
ticket_slot,insert_ticket
ticket_slot,inserting_tickets
ticket_slot,placing_ticket_into
ticket_slot,putting_in_tickets
ticket_slot,putting_ticket_in
ticket_slot,ticket_taking
ticket_turnstile,collecting_tickets
ticket_turnstile,controlling_entry
ticket_turnstile,countign_people
ticket_turnstile,counting_attendees
ticket_turnstile,counting_number_of_guest
ticket_turnstile,dispensing_tickets
ticket_turnstile,keeping_out_people_without_tickets
tickets,allow_to_do_many_things
tickets,get_into_events
tickets,rent_seats
tickling,acting_on_ulterior_motives
tickling,annoying
tickling,annoying_older_sister
tickling,being_silly
tickling,bugging
tickling,causing_laughter
tickling,creating_good_will
tickling,creating_pleasure
tickling,driving_crazy
tickling,elmo
tickling,establishing_dominance
tickling,expressing_intimacy
tickling,flirting
tickling,forcing_to_laugh
tickling,fun
tickling,having_fun
tickling,humor
tickling,increasing_intamacy
tickling,interacting_with
tickling,laughs
tickling,little_kids
tickling,making_angry_at
tickling,making_baby_laugh
tickling,making_child_laugh
tickling,making_cry
tickling,making_laugh
tickling,making_laught
tickling,making_one_getting_tickled_laugh
tickling,making_people_laugh_helplessly
tickling,making_person_giggle
tickling,play
tickling,provoking_laughter
tickling,sensation
tickling,sexual_foreplay
tickling,showing_affection
tickling,teasing
tickling,testing_reflexes
tile,art
tile,bathroom
tile,build
tile,cover_floor_or_wall
tile,cover_wall_ceiling_or_floor
tile,covering
tile,covering_road
tile,covering_wall
tile,covering_walls
tile,decoration
tile,floor_covering
tile,flooring
tile,games_such_as_dominoes
tile,kitchen
tile,laying_floor
tile,lining_shower
tile,lining_swimming_pool
tile,make_magnet
tile,make_trivet
tile,make_up_floor
tile,ornamenting_wall
tile,pave_floors
tile,play_mah_jongg
tile,play_scrabble
tile,playing_scrabble
tile,surfacing_floor
tile,wall
tile,wall_covering
tiles,make_bathroom_walls
time,doing_enjoyable_things
time,think
time_travel,fun
timer,mark_time
timer,measure_time_especially_in_cooking
tin,candy
tin,carry_mints
tin,cookies
tin,displaying_to_criminals
tin,hold_cookies
tin,hold_cupcake
tin,holding_anchovies
tin,holding_button_collection
tin,holding_canned_fruit
tin,holding_canned_milk
tin,holding_cookies
tin,holding_food
tin,holding_sardines
tin,holding_tobacco
tin,holding_vegitables
tin,make_ornaments
tin,storage
tin,store_cookies
tin,store_nails
tin,storing_stuff
tin_cans,store_food
tire_iron,removing_lug_nuts
tire_pump,pump_up_bicycle_tires
tire_wrench,tighten_or_loosen_lugs_on_tires
tissue,remove_makeup
tissue,wipe_nose
tissue,wiping_tears
tissue_holder,decorate
tissue_holder,dispensing_kleenex
tissue_holder,dispensing_tissue
tissue_holder,dispensing_toilet_paper
tissue_holder,hold_tissue
tissue_holder,hold_tissues
tissue_holder,holding_kleenex
tissue_holder,holding_tissue
tissue_holder,holding_tissues
tissue_holder,storing_tissues
tissue_holder,tissues
tissue_paper,blow_one's_nose
tissues,wipe_nose
tissues,wipe_nose_and_bum
tissues,wipe_up_spill
title,book
title,describing
title,indicating_accomplishment
title,indicating_identity
title,indicating_status
title,indicating_subject
title,indicating_topic
title,information
title,name_book
title,name_person_place_or_thing
title,naming_book_article_paper
title,of_rank
title,showing_posession
title,summarize_book
toaster,making_toast
toaster,toasting_bread
tobacco,lung_cancer
toilet,barf_in
toilet,depositing_human_waste
toilet,dispose_of_tissue
toilet,dispose_of_waste
toilet,go_potty
toilet,peeing
toilet,poop
toilet,poop_in
toilet,pooping
toilet,shitting
toilet,urinate
toilet,waste
toilet_brush,clean_toilets
toilet_paper,absorbing_moisture
toilet_paper,bathroom
toilet_paper,blow_nose
toilet_paper,blowing_nose
toilet_paper,cleaning_after_defacating
toilet_paper,cleaning_up_liquids
toilet_paper,convenient_place_near_toilet
toilet_paper,females_to_wipe_vaginas
toilet_paper,halloween_immaturity
toilet_paper,kill_spider
toilet_paper,personal_hygiene
toilet_paper,proper_toilet_hygiene
toilet_paper,toss_on_trees
toilet_paper,wipe
toilet_paper,wipe_arse
toilet_paper,wipe_nose
toilet_paper,wipe_off_makeup
toilet_paper,wiping_asshole
toilet_paper,wiping_eyes
toilet_paper,wiping_oneself
toilet_paper,wiping_up_small_spill
toilet_seat,avoiding_falling_into_toilet
toilet_seat,comfort
toilet_seat,comfortable_sitting
toilet_seat,going_to_toilet
toilet_seat,gurn_within
toilet_seat,sit_on_while_defecating
toilet_tank,creating_gravity_flush
toilet_tank,dispensing_water
toilet_tank,flushing_contents_into_pipe
toilet_tank,flushing_crapper
toilet_tank,hide_booze
toilet_tank,hold_water
toilet_tank,holding_water
toilet_tank,leaning_against
toilet_tank,obscene_comments
toilet_tank,store_water
token,bus_ride
token,get_through_bridge
token,pay_for_bus_ride
token,payment
token,play_game
token,playing_video_game
token,representation
token,ride_train
token,riding_subway
token,subway_ride
token,use_in_game_machines
token_slot,collecting_tokens
token_slot,earning_credit
token_slot,get_to_subway
token_slot,insert_token
token_slot,inserting_tokens_into
token_slot,money
token_slot,operating_arcade_machine
token_slot,paying_for_subway_ride
token_slot,playing_games_at_arcade
token_slot,playing_video_games
token_slot,put_coins_into_machine
token_slot,tokens
token_slot,tokens_instead_of_money
token_turnstile,admission
token_turnstile,charge_admission
token_turnstile,count_bodies
token_turnstile,counting_people
token_turnstile,crowd_control
token_turnstile,enter_area
token_turnstile,enter_subway
token_turnstile,gain_admittance_into_subway
token_turnstile,get_to_train
token_turnstile,making_people_pay_for
token_turnstile,preventing_too_many_people_going_through
token_turnstile,riding_subway
token_turnstile,walking_through
toll_highway,collecting_revenues
toll_highway,creating_revenue_for_state
toll_highway,cross_river
toll_highway,drive
toll_highway,get_from_one_point_to_another
toll_highway,help_pay_for_construction
toll_highway,irritating_drivers
toll_highway,pay_for_direct_route
toll_highway,regulating_traffic
toll_highway,slowing_motorists
toll_highway,taking_money_from_motorists
toll_highway,travel
toll_highway,travel_between_cities
toll_highway,travel_by_car
toll_highway,travel_more_directly_between_points
toll_road,collecting_money_from_drivers
toll_road,driving
toll_road,driving_on
toll_road,getting_taxes
toll_road,pay_as_go
toll_road,paying_for_construction
toll_road,travel_on
toll_road,travel_quickly
toll_road,traveling_on
tom_tom,play_percussion_music
tongs,grasp_things
tongue,insertion_into_vagina
tongue,please_sexual_partner
tongue,tasting
tonic_water,mixing_with_gin
tool,accomplishing_purpose
tool,added_power
tool,adjusting
tool,altering
tool,assisting
tool,build
tool,building
tool,building_things
tool,causing
tool,correcting
tool,create_sculpture
tool,cut_things
tool,drill_hole
tool,extending_capacity
tool,fix_or_build_things
tool,fix_things
tool,fixing_cars
tool,fixing_things
tool,making
tool,making_repairs
tool,making_things
tool,multiple_task_manipulation_of_other_objects
tool,perform_operation
tool,purpose
tool,repair_door
tool,using
tool,work
tools,build_and_fix_things
tools,extend_tool_user's_capabilities
tools,help_people_accomplish_tasks
tooth,archeological_studies
tooth,attracting_fairies
tooth,breaking_food_apart
tooth,cavities
tooth,chew_food
tooth,chewing_food
tooth,creating_smiles
tooth,crushing
tooth,cutting_and_ripping
tooth,eating
tooth,fillings
tooth,frightening
tooth,griding
tooth,grinding
tooth,grinding_against_another_tooth
tooth,gripping
tooth,identifying_creatures
tooth,keeping_dentists_in_business
tooth,killing
tooth,lucky_charm
tooth,making_face_on_pumpkin
tooth,making_face_on_scarecrow
tooth,making_money_tooth_fairy
tooth,making_saw_blade
tooth,masticating
tooth,obtaining_money_from_tooth_fairy
tooth,piercing
tooth,place_holder
tooth,processing_food
tooth,pulping_food
tooth,putting_under_pillow
tooth,ripping
tooth,sawing
tooth,splitting
tooth,straining
tooth,tearing
tooth,trophy
tooth_brush,cleaning_teeth
tooth_paste,help_clean_teeth
toothbrush,brushing_teeth
toothbrush,clean_edge_of_shoes
toothbrush,clean_person's_teeth
toothbrush,clean_teeth
toothbrush,cleaning_teeth
toothbrush,dental_hygiene
toothbrush,fresh_breath
toothbrush,get_clean_teeth
toothbrush,healty_gums
toothbrush,keeping_teeth_clean
toothbrush,preventing_cavities
toothbrush,removing_plaque
toothbrush,scrubbing_toilet
toothbrush,teeth
toothbrush_bristle,clean_teeth
toothbrush_bristle,cleaning_plaque_from_teeth
toothbrush_handle,clear_paper_jam
toothbrush_handle,holding_tooth_brush
toothbrush_handle,holding_tooth_cleaning_item_securely
toothbrush_handle,keeping_bristles_together
toothbrush_handle,keeping_hands_free_of_toothpaste
