Item ID,Content,Annotation
1773741177739rx0810i4qvf,"Is 'inclusive' associated with the frame 'Inclusion - A Total has a Part, either  as a member of an aggregate or as  a constituent part of a simple entity'?",Correct
1773741177739e4que0wb3k9,Are hoods from clothes that can have earlap?,Correct
1773741177739x0i3fne4uts,"Is 'picnic blanket' associated with 'parkland, public park, park'?",Correct
1773741177739t3rere9hmak,"Is 'religion' associated with 'civilization, civilisation'?",Correct
1773741177739scsnl8htqi,"Is 'rooster' associated with 'dawn, sunup, morning'?",Correct
1773741177739bjeo37fbr3v,Are bowl from home that are tableware?,Correct
177374117773936p7ixefsvb,Is 'gaping' associated with 'mouth'?,Correct
177374117773955ktdz6hmbq,Are naan from food that are unleavened bread?,Correct
1773741177739d1ayrsrqkli,"Is 'alleviate' associated with 'intervention, treatment'?",Correct
1773741177739top1gguhhw,Are violin from instruments that can be hollow?,Correct
17737411777393c18yl3a93p,"Is 'predictive' associated with the frame 'Reliance on expectation - A Cognizer takes a certain Expectation to be a reliable fact, such that their plans can be based on it'?",Correct
1773741177739tu59rd1pb3a,Is 'liberate' associated with the frame 'Rescuing - An Agent saves a Patient or an Asset from a Harmful situation'?,Correct
1773741177739b46r831tzw,"Is 'gestate' associated with 'birth, parturition, childbirth'?",Correct
1773741177739qeesjl6uez,Is drum used for timekeeping?,Correct
1773741177739nbz21rwrll,Is 'inaugural' associated with the frame 'Launch process - An Agent acts to begin the life of a Process'?,Correct
1773741177739eu6tvhr6gvq,Is 'revenge' associated with the frame 'Revenge - This frame concerns the infliction of punishment in return for a wrong suffered'?,Correct
1773741177739eoh57uyr6la,"Is 'winding' associated with the frame 'Path shape - The words in this frame describe the ""fictive"" motion of a stationary Road'?",Correct
1773741177739mydyzrg7wh,Is 'disobey' associated with the frame 'Compliance - This frame concerns Acts and State of Affairs for which Protagonists are responsible and which either follow or violate some set of rules  or Norms'?,Correct
1773741177739vzzn9a4al8n,Are sculptures from artifacts that are scute?,Incorrect
1773741177739xqbmcz1xiyj,Is 'stealthy' associated with the frame 'Hunting scenario - A Hunter endeavors to- and either fails or succeeds at finding and obtaining Food'?,Correct
177374117773994i8dtwtsze,Are rabbit from animals that are bunny rabbit?,Correct
17737411777392859hopurrb,"Is 'acceleration' associated with the frame 'Change event duration - In this frame, an Agent or Cause changes the duration of an Event'?",Correct
1773741177739tqkwoiqe5tp,"Is 'blurry' associated with 'mental image, image, picture'?",Correct
17737411777395iomzfqo9md,Are wood pellet grill from appliance that use biomass?,Correct
17737411777399zx5u38mqu,Is 'smiling' associated with the frame 'Facial expression - The words in this frame refer to facial Expressions and the Possessors of those Expressions'?,Correct
1773741177739xvhaswhe6b9,Is 'choose' associated with the frame 'Intentionally act - This is an abstract frame for acts performed by sentient beings'?,Correct
17737411777399soovahag2,"Is 'work out' associated with 'adult male, man, male'?",Correct
1773741177739lor6yv3702b,Is 'temperature' associated with 'thermometer'?,Correct
17737411777390ae9c486fgc,"Is 'excavate' associated with the frame 'Mining - A Miner attempts to obtain a desirable Resource, rocks and minerals, located in a Place being mined, by digging or tunneling in the ground'?",Correct
1773741177739t71lystw8n9,Is nightclub used for meeting people?,Correct
1773741177739li4dap3dkws,Is hexagon related to honeycomb?,Correct
1773741177739o4fniin0tve,"Is 'leisurely' associated with 'vacation, holiday'?",Correct
1773741177739evbgrsh4mi5,Is going to opera used for classical music?,Correct
177374117773988h4ds7yf8t,"Is 'sub' associated with 'substitute, replacement'?",Incorrect
1773741177739f00hu2jgtk,Is standing up used for standing tall?,Correct
177374117773932lbnrw246q,"Is 'continuous' associated with 'move, movement, motion'?",Correct
177374117773927rjasc0qyp,Are tow truck from vehicles that are car transporter?,Correct
1773741177739yer27i48l6,Is chromosome analysis related to disomy?,Correct
1773741177739fdtd3j4rly,"Is 'personal' associated with 'property, holding, belongings'?",Correct
1773741177739vr13kaeeadc,"Is 'physical' associated with the frame 'Key - This frame is for objects, physical or otherwise, which are used to grant access to some location or function'?",Correct
1773741177739ckc44ygon1,Are cello from instruments that can have resonance chamber?,Correct
1773741177739elbxcsto6lk,Are trombone from instruments that can be made of brass?,Correct
17737411777399rc4cgk1sm9,Is going to pub used for eating food?,Correct
17737411777396bcy73jsw1b,"Is 'cylinder head' associated with 'motor, engine'?",Correct
1773741177739uh0thych9b,Is rocking chair used for sleeping?,Correct
1773741177739xh4jlierw3,Is drop of blood used for blood typing?,Correct
1773741177739c5qij8m6fn,Is 'feedback' associated with the frame 'Judgment communication - A Communicator communicates a judgment of an Evaluee to an Addressee'?,Correct
17737411777392d7kdv3ll5h,"Is 'execution' associated with the frame 'Come into effect - A Binding principle, previously only existing as a concept or formulation, enters an ""active"" phase or state'?",Correct
17737411777392lcr0t7y8r1,"Is 'infinite' associated with 'world, universe, cosmos'?",Correct
17737411777393tuzx82zutc,Are parrot from animals that are dicky-bird?,Correct
1773741177739p7ex20ee61,Is civil disobedience related to take to streets?,Correct
1773741177739iir6gfnqa4d,Are tulle dress from clothes that are tutu?,Correct
1773741177739muzzm76rq9,"Is 'relevant' associated with the frame 'Communication response - This frame deals with a Speaker communicating a reply or response, a Message, to some prior communication or action, the Trigger'?",Correct
17737411777395aiq80r8obw,Is 'exploratory' associated with the frame 'Colonization - A group of Colonists from a Homeland migrate to and proceed to settle in a New area'?,Correct
1773741177739enzkkuazqen,Is 'celebration' associated with 'surprise'?,Correct
1773741177739pscbg5cim2r,Is fairly certain related to fairly?,Correct
17737411777398gtuzd8lkw4,Is 'rapid' associated with 'increase'?,Correct
1773741177739pmos6u5prg,Is 'highly-anticipated' associated with 'release'?,Incorrect
1773741177739hnmdrtk657a,Are apple from food that can have core?,Correct
1773741177739dhgo260bepg,Is restaurant dining area used for community gatherings?,Correct
1773741177739t1v0xfa0uz8,Is control room used for surveillance center?,Correct
1773741177739pcdgog4mcn,Is 'legislate' associated with 'senate'?,Correct
17737411777397s1y66wa7m9,"Is 'terminate' associated with the frame 'Activity finish - An Agent finishes an Activity, which can no longer logically continue'?",Correct
1773741177739qj3xz71k2o,Is prince related to grand duke?,Incorrect
1773741177739khsn7o0ua9i,Is staying in bed used for Reading?,Correct
1773741177739hiqbxlku70r,Is 'unplanned' associated with the frame 'Encounter - This frame describes Individuals who unintentionally come together to form a Group'?,Correct
17737411777394qi510i9l1c,"Is 'irreversible' associated with the frame 'Arithmetic non-commutative - This frame describes types of arithmetic operations and statements which are not commutative, i'?",Correct
1773741177739ia5o39kx23c,"Is 'challenging' associated with the frame 'Finish game - A Player finishes a Game, possibly with an outcome of winning or losing'?",Correct
1773741177739cm2mlzquxf,Are apple from food that are plant life?,Correct
1773741177739lvkg439hf9g,Is stringed instrument used for creating harmonies?,Correct
1773741177739kt308qc93ys,Is vasomotor center related to vasoactive?,Correct
1773741177739ha051xug0el,Is 'understand' associated with the frame 'Information - A Cognizer knows or comes to know some piece of Information about a Topic'?,Correct
1773741177739gv8x2rmuinl,Is 'drive' associated with 'wheel'?,Correct
1773741177739q01b9pbjid9,Is 'arrange' associated with the frame 'Part ordered segments - In this frame a Part is part of a larger Whole comprised of parts that are ordered'?,Correct
1773741177739h0go1ua3dsc,Is 'harmonize' associated with 'composer'?,Correct
1773741177739k7bvhmufrjh,Is run related to foot?,Correct
1773741177739z6z5kgohp3,Is oxidation state related to dichromate?,Correct
1773741177739rmyw5r43tld,"Is 'general' associated with 'tendency, trend'?",Correct
1773741177739qopr01d5lx,Is 'repeats' associated with the frame 'Hearsay - The Hearer receives a Message or communication on a particular Topic'?,Correct
17737411777390mc0swf0quir,Is parking structure used for parking ramp?,Correct
1773741177739rsvw7wwk12,"Is 'successful' associated with 'man and wife, married couple, marriage'?",Correct
1773741177739jh11sk00xw,Are jacket from clothes that can have dicky?,Correct
1773741177739uii3f24aug,Is 'red' associated with 'blood'?,Correct
1773741177739xb994nelv2d,Is 'slack' associated with 'jaw'?,Correct
1773741177739lfm3zla61s,Is 'dialogue' associated with the frame 'Communication means - This frame concerns Communicators communicating with each other with the aid of a Means of communication such as a telephone'?,Correct
1773741177739ytingkugja,"Is 'reflect' associated with 'climate, mood'?",Correct
1773741177739v8pfa5hvdpe,"Is 'temporary' associated with the frame 'Dunking - An Agent temporarily places a Theme into a Substance, often with the intention to remove it later'?",Correct
17737411777393k49q4atx0a,Are bathroom from home that can have basin?,Correct
1773741177739kf36vynuubl,Are bottle opener from tools that are bottle opener?,Correct
1773741177739qc0zfj0jqtn,"Is 'medical' associated with 'clinic, hospital, infirmary'?",Correct
1773741177739qmqx3nz9nrh,Are banana from food that are edible fruit?,Correct
17737411777394khb8jk8zo,Is squad related to troop?,Correct
1773741177739rdmtvcbvkxk,Is stove used for cooking appliance?,Correct
1773741177739kl2b6l2z4y,Is tumor suppressor genes related to cell cycle?,Correct
17737411777390rubetm4o1bl,Is 'preserve' associated with 'culture'?,Correct
1773741177739ons37kyj0mh,"Is 'enhance' associated with 'welfare, benefit'?",Correct
177374117773983g98ack8ef,Are knife from tools that can be found or used in kitchens?,Correct
1773741177739yrwveyhlybj,Are cone from containers that can be conical?,Correct
1773741177739nfsv2jvnv88,Is 'impersonate' associated with the frame 'Imitating - An Agent displays a Characteristic of a Standard in his or her own way of behaving'?,Correct
17737411777390ahyusvyoz4o,Are ladder from tools that are construction?,Correct
17737411777391arx5q53fo0j,Is 'peruse' associated with the frame 'Attention - This frame concerns a Perceiver'?,Correct
1773741177739g43c13ti00o,Is joining army used for travel and experience new cultures?,Incorrect
1773741177739ceck9l9dwch,Is 'thin' associated with 'glass'?,Correct
1773741177739hp9sbiirl9,Is prisoner reentry related to recidivism?,Correct
17737411777390r97p56qw0t,Is pheasant hunting related to phasianid?,Correct
1773741177739iwtzux56w2e,Are pickled eggs from food that can be made of salt?,Correct
1773741177739anhaxykhgd,Is 'obstructive' associated with the frame 'Hindering - In this frame a Hindrance makes it more difficult for a Protagonist to complete their intended Action or a Hindrance directly affects an Action where the Action can be a natural act or the actions of many individuals in a collective endeavor'?,Correct
1773741177739z49k7ho9em,Are toaster oven from appliance that can be found or used in homes?,Correct
1773741177739ohtdr6x82fc,"Is 'melody' associated with 'tune, melody, melodic line'?",Correct
1773741177739r6l1d90ryo,"Is 'mood' associated with 'attitude, mental attitude, disposition'?",Correct
17737411777396fqc174mir,"Is 'significant' associated with 'sum, amount of money, amount'?",Correct
1773741177739n32ena9jjtq,Is look related to eyeful?,Correct
17737411777396gf3sakw7zo,Is Instagram Stories related to facebook?,Correct
1773741177739ep8lzxwdfou,Is 'precedes' associated with the frame 'Relative time - These words relate to the relative ordering of two events or times'?,Correct
