Item ID,Content,Annotation
17737411384102iqfvjbi459,Are breeches from clothes that can have saddle?,Correct
17737411384108v7fursdh7b,Is installation related to pip?,Correct
1773741138410ffvi3iu9upp,"Is 'platform' associated with 'ground, basis, footing'?",Correct
17737411384100bgzko37egyl,Is 'instinctive' associated with the frame 'Meet with response - A Trigger elicits a Response'?,Correct
1773741138410racnl7fecmg,Are schooner from vehicles that can have mast?,Correct
1773741138410pgy351jkpe,Is receptors related to hormone?,Correct
17737411384108vkuxhbey7t,"Is 'outlook' associated with 'opinion, view'?",Correct
1773741138410hk7jxd94yso,Is opposite related to antipodism?,Correct
1773741138410bm1i727fmuo,Are mountain bikes from vehicles that can have chain guard?,Correct
1773741138410sh2vcjvdnbs,Are crafting scissors from tools that are scissors?,Correct
17737411384103szsdmh1vxd,Is status update related to facebook?,Correct
1773741138410jy3w9tewti,Are leather from clothes that are donkey jacket?,Incorrect
1773741138410sy2up7whd6,Is cue related to carom?,Correct
1773741138410a0xf9eo707q,Is 'inclusive' associated with the frame 'Being included - A Part is profiled as being a subset or constituent subpart of a Whole'?,Correct
1773741138410l6rdm1bl0h,"Is 'usurp' associated with the frame 'Intercepting - A volitionally acting Interceptor takes control, without being authorized to do so by the sender, of a Theme that is underway from a sender to a recipient'?",Correct
1773741138410q6xh1e7ee0b,"Is 'vigorous' associated with the frame 'Removing - An Agent causes a Theme to move away from a location, the Source'?",Incorrect
1773741138410dtqnpaqky7h,"Is 'measurable' associated with 'segment, line segment, section'?",Correct
17737411384108yfbi39g5or,Is 'regulated' associated with the frame 'Exporting - An Exporter moves Goods across a border from an Exporting area to an Importing area'?,Correct
1773741138410noir258x5es,"Is 'dread' associated with the frame 'Fear - An Experiencer, Expressor, or State can be described as characterized as having an emotion of fear concerning a particular Topic or as evoked by a Stimulus'?",Correct
1773741138410f9bjpo39evb,Is 'offering' associated with 'gift'?,Correct
17737411384108r431756mb8,Are chino shorts from clothes that are chino?,Correct
1773741138410jgyjejbx1aa,Is 'content' associated with the frame 'Post receiving - The state-of-affairs immediately after the Recipient has come into possession of the Theme offered by the Donor'?,Correct
1773741138410bz9pwxs2xv,"Is 'critical' associated with 'stage, phase'?",Correct
1773741138410l720uz8007,Is 'functional' associated with the frame 'Artifact - An Artifact is deliberately made or modified by an intelligent entity to be put to a certain kind of Use'?,Correct
1773741138410o63ls26lgac,Are hornets from animals that are grouped in swarm?,Correct
1773741138410o84z6rn2eh,Is quantum physics related to epr?,Correct
1773741138410udxt3sihe0a,Is 'embed' associated with the frame 'Planting - This frame describes a situation in which the Agent puts the Theme into the Ground for the purpose of growing'?,Correct
1773741138410xv7yp39zxks,Is 'commence' associated with the frame 'Event - An Event takes place at a Place and Time'?,Correct
1773741138410evcn0x0mye7,Are ice runner from vehicles that are iceboat?,Correct
177374113841038d41weyw7,"Is 'intentional' associated with the frame 'Removing - An Agent causes a Theme to move away from a location, the Source'?",Correct
1773741138410m7vv2dj8rjg,"Is 'dwell' associated with the frame 'People by residence - This frame contains  words for individuals, i'?",Correct
1773741138410pw6m0oaa9pn,Is visiting other countries used for international conferences?,Correct
1773741138410bv5w7sumttj,"Is 'represent' associated with the frame 'Exemplariness - An Entity, with regard to a particular Domain, is representative of a conceptual prototype of the Comparison set of which it is a member'?",Correct
1773741138410pe4i9yy9d6r,Are external hard drive from appliance that are computer peripheral?,Correct
17737411384107po0bh63r8a,Is carafe used for serving iced tea?,Correct
1773741138410mizffzhpy4a,"Is 'resident' associated with the frame 'People by origin - This frame contains  words for individuals, i'?",Correct
1773741138410n36yfao6ls,"Is 'great-grandma' associated with 'grandma, grandmother, grannie'?",Correct
17737411384105zl1smnlp2d,Are kitchenette from appliance that can have microwave?,Correct
1773741138410t7yiplhu938,Is 'responsible' associated with the frame 'Lending - The Lender gives the Theme to the Borrower with the expectation that the Borrower will return the Theme to the Lender after a Duration of time'?,Correct
1773741138410smfnw3lqfcs,Is 'mitigate' associated with the frame 'Clemency - An Executive authority exercises their power to reduce or remove negative consequences for someone who has been labeled an Offender who participated in an Crime'?,Correct
17737411384109c2n12pxyhk,Is straightforward related to point blank?,Correct
177374113841038if1t46e56,Are accordion from instruments that can have mouthpiece?,Correct
1773741138410qdkhivbjvt,Is 'desist' associated with the frame 'Activity abandoned state - An Agent is in an unfinished part of an activity'?,Correct
1773741138410goihsu8eoi5,Is recreation related to lake county?,Incorrect
1773741138410avju7ozyhiv,Are wild rabbits from animals that are Oryctolagus cuniculus?,Correct
1773741138410skc533altre,Is torsion related to euthyneury?,Correct
1773741138410m8f9ym31ar,Is stringed instrument used for composing?,Correct
1773741138410dv3rleqftrq,Are biker from clothes that are donkey jacket?,Incorrect
17737411384102mlr5yc2ffd,"Is 'persistent' associated with the frame 'Attempting and resolving scenario - An Agent has a particular Goal in mind, and then uses some Means that they believe will bring about the Goal'?",Correct
1773741138410e8wgj3m5xw6,"Is 'resolved' associated with the frame 'Finish competition - A Competition comes to an end, with a Competitor tying, winning, or losing against an Opponent (or opponents) according to their Score'?",Correct
1773741138410q3hwmpdhk8,Are cast iron stove from appliance that can be made of cast iron?,Correct
1773741138410pzf4e76mz0q,Are Transistor Radio from artifacts that can have radio chassis?,Correct
1773741138410sngp18dpjrd,Is blowout related to blowout preventer?,Correct
177374113841054b4p3x2sw8,"Is 'allocate' associated with the frame 'Reserving - In this frame, a Booker brings about a situation where an Organization plans to provide Services to a Client at a particular Scheduled time'?",Correct
17737411384101cx7rbo3cvh,Is linen used for producing tablecloths?,Correct
1773741138410gkzbczih8r8,"Is 'enforce' associated with 'effectiveness, effectualness, effectuality'?",Correct
1773741138410nh79p6t15k,Are Poodle from animals that are puppy?,Incorrect
1773741138410wio0rm5go8,"Is 'bound' associated with 'border, edge'?",Correct
1773741138410h96dv01tix,Is 'stop' associated with the frame 'Process stop - A Process stops at a certain Time and Place'?,Correct
1773741138410n8ebseoyd5j,"Is 'rationale' associated with the frame 'Reasoning - An Arguer presents a Content, along with Support, to an Addressee'?",Correct
1773741138410rkw4n4wd9k8,Are caffeine from food that are drug?,Correct
17737411384104pt3ycvoue9,Is studying for subject used for developing critical thinking?,Correct
1773741138410umqs5nzi6fq,Are hornets from animals that are hymenopteran?,Correct
1773741138410e7tfl99aljp,"Is 'phalanx' associated with 'pes, foot, human foot'?",Correct
1773741138410e1ffm7jurcc,Is 'weigh' associated with the frame 'Partiality - This frame has to do with the bias or lack of bias of a Judge making an assessment concerning two or more Sides'?,Correct
1773741138410quj6agzs5wh,"Is 'sprinkle' associated with the frame 'Being wet - An Item is in a state of wetness with the possibility of the wetting Liquid being mentioned, along with the Degree of wetness'?",Correct
17737411384109uy9lmk75tn,"Is 'insignificant' associated with 'minute, min'?",Correct
1773741138410xim74b1ucql,Are egg challah from food that are hallah?,Correct
1773741138410vjh3nv2qak,Is chivalry related to runnymede?,Incorrect
177374113841033d3hd1se7j,Is neckwear used for casual wear?,Correct
1773741138410qlynfh6tfi,Are snow tube from vehicles that are sled?,Correct
17737411384105v6mr0aq31p,Is 'personalized' associated with 'gift'?,Correct
1773741138410oggg32sf4gh,Is hairbrush used for post-w?,Incorrect
1773741138410aung6bedr6,Is 'population' associated with the frame 'Abundance - The Quantity of a Collection occurring in a Place has a particular Measure'?,Correct
17737411384108jinnlmd8sp,"Is 'corroborative' associated with the frame 'Adducing - A Speaker mentions a Specified entity filling a Role, thereby providing information which supports a point of the Speaker'?",Correct
1773741138410ohfkq7amh1,Are jeans from clothes that are knee-hi?,Correct
17737411384107k7r89n1u4,"Is 'relieve' associated with 'painfulness, pain'?",Correct
1773741138410yjudsuwyl5,"Is 'resistant' associated with 'rising, insurrection, rebellion'?",Correct
17737411384104hugl8xrux,Is try related to rugby?,Correct
1773741138410gpo0ajgg9kp,Are trains from vehicles that can have seat belt?,Correct
1773741138410uj8lgy1h9pg,Is 'hold' associated with the frame 'Possession - An Owner has (or lacks) a Possession'?,Correct
1773741138410428997xvjp3,"Is 'plan' associated with 'january, jan'?",Correct
1773741138410mc60k2jtm3,Are iceboat from vehicles that are iceboat?,Correct
1773741138410yw3hmaqewg,Is 'supply' associated with 'distribution'?,Correct
177374113841007l6b96dbnbn,Is 'promote' associated with 'support'?,Correct
17737411384109wb5xunh7as,Is 'exceptional' associated with 'quality'?,Correct
1773741138410nm423f0yr1,Is 'deep' associated with 'sea'?,Correct
1773741138410the7b783buf,Is 'blow up' associated with the frame 'Detonate explosive - An Agent causes an Explosive device to explode'?,Correct
1773741138410h7anq3lvxmk,Are fountain pen from artifacts that can have cartridge?,Correct
1773741138410iknpbjbfwjm,"Is 'transformative' associated with the frame 'Cause change - An Agent or Cause causes an Entity to change, either in its category membership or in terms of the value of an Attribute'?",Correct
1773741138410mpcb46ti4wb,Is 'estimate' associated with the frame 'Estimated value - A Cognizer has carried out an approximate calculation or considered some Evidence and produced an approximation of the Value of a feature of an Item'?,Correct
1773741138410ac0e4mkxoft,"Is 'essence' associated with 'smell, odor, odour'?",Correct
1773741138410tqr1eyz70x,Is polytheism related to monotheistic?,Correct
1773741138410a9vlnmwb2q,Is 'drag' associated with 'tail'?,Correct
1773741138410jtwl7y3r6pl,Are coal-fired oven from appliance that use coal?,Correct
1773741138410bj0kczar2z,"Is 'suspicion' associated with 'doubt, question, dubiousness'?",Correct
177374113841084f8qawzudg,"Is 'illustrate' associated with 'pattern, design, figure'?",Correct
17737411384108t0myz6asq,Is design related to clerestory?,Correct
17737411384103cfedxsrqtg,Are leaves from food that are plant structure?,Correct
1773741138410pagrrggxb3o,Are SUVs from vehicles that can have buffer?,Correct
1773741138410d2y6nwpfb4h,Are saxophone from instruments that can have mouthpiece?,Correct
177374113841047x9zzm02b9,"Is 'rightful' associated with 'owner, possessor'?",Correct
1773741138410nya0tk2e24,Are skirt from clothes that are whole?,Correct
17737411384106gyid3912dx,Is passage used for journey?,Correct
1773741138410hzq391p46wg,"Is 'golden' associated with 'w, westward, west'?",Correct
17737411384104bcvq40trie,Is beer mug used for beer coaster?,Correct
